,size_kw,zipcode,install_type,cost,cost_per_watt,annual_PV_prod,tech_1,annual_insolation,rebate,tilt1,reported_annual_energy_prod,tracking_type,bipv,Lat,Long,year_installed,installer_company,installer
168,4.68,2359,residential,26208.0,5.6,4888.16231,Poly,3.602162361,0.0,20.0,4238.64,Fixed,0,42.06,-70.8,2015,SolarCity,3552
169,6.0,2673,residential,29850.0,4.975,6843.389648,Poly,3.921389818,0.0,22.0,5958.0,Fixed,0,41.65,-70.24,2013,SolarCity,3552
170,4.165,2673,residential,20720.875,4.975,4403.467095,Poly,3.636328697,0.0,28.0,4187.0,Fixed,0,41.65,-70.24,2013,SolarCity,3552
171,10.75,2673,residential,52675.0,4.9,12192.13245,Poly,3.899503946,0.0,23.0,10756.0,Fixed,0,41.65,-70.24,2014,SolarCity,3552
172,2.912,2673,residential,16273.2,5.5883241758,3890.831547,Poly,4.565272331,11648.0,30.0,4168.0,Fixed,0,41.65,-70.24,2007,Self,47
173,2.912,2673,residential,15873.0,5.4508928571,3948.29627,Poly,4.628485203,10920.0,30.0,3452.0,Fixed,0,41.65,-70.24,2006,Self,47
174,3.76,2673,residential,28500.8,7.58,4296.505,Poly,3.935745001,2820.0,14.0,4263.3318,Fixed,0,41.65,-70.24,2012,SolarCity,3552
175,2.64,2673,residential,13134.0,4.975,3542.658926,Poly,4.584096432,1056.0,25.0,2537.48,Fixed,0,41.65,-70.24,2012,SolarCity,3552
176,7.92,2673,residential,34050.0,4.2992424242,10289.13381,Mono,4.443476677,2000.0,18.0,8266.77,Fixed,0,41.65,-70.24,2012,Direct Energy Solar,954
177,4.165,2673,residential,20825.0,5.0,5354.471022,Poly,4.40148592,1666.0,18.0,4331.6,Fixed,0,41.65,-70.24,2013,SolarCity,3552
178,6.0,2673,residential,29850.0,4.975,6843.389648,Poly,3.921389818,0.0,22.0,5958.36,Fixed,0,41.65,-70.24,2013,SolarCity,3552
179,4.165,2673,residential,20720.88,4.9750012005,4403.467095,Poly,3.636328697,0.0,28.0,4186.48,Fixed,0,41.65,-70.24,2013,SolarCity,3552
180,10.75,2673,residential,52675.0,4.9,12192.13245,Poly,3.899503946,0.0,23.0,10755.75,Fixed,0,41.65,-70.24,2014,SolarCity,3552
181,2.295,2673,residential,12622.5,5.5,3099.467538,crystalline,4.60915184,573.75,30.0,2970.24,Fixed,0,41.65,-70.24,2015,SolarCity,3552
182,6.725,2673,residential,26496.5,3.94,8362.367569,crystalline,4.259049892,1250.0,27.0,6648.4,Fixed,0,41.65,-70.24,2015,Roof Diagnostics Solar & Electric,953
183,10.455,2673,residential,57503.0,5.500047824,10973.91999,crystalline,3.60805583,0.0,37.0,11393.91,Fixed,0,41.65,-70.24,2014,SolarCity,3552
184,10.455,2673,residential,57711.6,5.52,12015.72143,crystalline,3.944600821,0.0,30.0,10046.25,Fixed,0,41.65,-70.24,2015,SolarCity,3552
185,6.885,2673,residential,38005.2,5.52,7312.297791,crystalline,3.649090052,0.0,30.0,7485.75,Fixed,0,41.65,-70.24,2015,SolarCity,3552
186,6.375,2673,residential,35190.0,5.52,7302.876114,crystalline,3.923303843,0.0,30.0,7705.0,Fixed,0,41.65,-70.24,2015,SolarCity,3552
187,6.12,2673,residential,33782.4,5.52,7478.512251,crystalline,4.172152996,0.0,40.0,4305.82,Fixed,0,41.65,-70.24,2015,SolarCity,3552
188,2.805,2673,residential,15427.5,5.5,3650.047339,crystalline,4.445766449,0.0,40.0,2336.78,Fixed,0,41.65,-70.24,2015,SolarCity,3552
189,11.25,2673,residential,38725.0,3.4422222222,14045.9436,Poly,4.268056393,0.0,27.0,8502.808,Fixed,0,41.65,-70.24,2015,Sungevity,493
190,5.061,1027,residential,32000.0,6.3228610946,6276.726706,Mono,4.2619977,0.0,28.0,5120.0,Fixed,0,42.26,-72.68,2011,Nuwatt Energy,8
191,3.5,1027,residential,17220.0,4.92,3920.015381,Poly,3.867959738,0.0,18.0,3330.0,Fixed,0,42.26,-72.68,2014,"Roof Diagnostics Solar of Mass, LLC",8
192,2.4,1027,residential,25170.0,10.4875,3031.076074,Mono + a-Si,4.331092358,6000.0,37.0,2426.09,Fixed,0,42.26,-72.68,2006,Pv Squared,351
193,3.15,1027,residential,25557.0,8.1133333333,3990.680475,Mono,4.344654083,10237.5,35.0,3856.0,Fixed,0,42.26,-72.68,2008,Solar Wrights,52
194,5.04,1027,residential,39815.0,7.8998015873,6139.792969,Poly,4.189667225,17500.0,25.0,5497.0,Fixed,0,42.26,-72.68,2009,Solar Wrights,52
195,3.96,1027,residential,17038.74,4.3027121212,4876.727915,Poly,4.234796524,7920.0,22.0,3655.68,Fixed,0,42.26,-72.68,2010,American Solar Partners,111
196,8.88,1027,residential,42443.79,4.7797060811,10695.1004,Mono,4.13618803,5000.0,30.0,8755.2,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
197,4.92,1027,residential,27642.53,5.6184004065,6177.728452,Poly,4.298478603,5412.0,42.0,5575.0,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
198,5.061,1027,residential,32428.0,6.4074293618,3501.915766,Mono,2.437340975,10000.0,35.0,5344.7,Fixed,0,42.26,-72.68,2011,Nuwatt Energy,8
199,5.74,1027,residential,29720.2,5.1777351916,7121.008125,Poly,4.26324892,4250.0,22.0,6504.0,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
200,5.061,1027,residential,32000.0,6.3228610946,6349.269766,Mono,4.308041573,0.0,26.0,5395.14,Fixed,0,42.26,-72.68,2011,Nuwatt Energy,8
201,5.25,1027,residential,26375.46,5.0238971429,5716.429688,Mono,3.771069765,4250.0,28.0,5386.395,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
202,4.6,1027,residential,30464.18,6.6226478261,5703.231274,Mono,4.26129055,7360.0,22.0,4613.8,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
203,6.0,1027,residential,27666.45,4.611075,7486.030518,Mono,4.269284725,4250.0,45.0,5934.8304,Fixed,0,42.26,-72.68,2011,RGS/Real Goods,774
204,5.64,1027,residential,28933.0,5.129964539,5008.491086,Poly,3.118431091,8000.0,18.0,5799.36,Fixed,0,42.26,-72.68,2011,Nuwatt Energy,8
205,9.6,1027,residential,51173.46,5.33056875,10452.9,Poly,3.771069765,3750.0,28.0,10556.0,Fixed,0,42.26,-72.68,2012,Northeast Solar Design Associates,99
206,7.52,1027,residential,44995.0,5.9833776596,9440.724766,Poly,4.306224346,8000.0,32.0,7261.89,Fixed,0,42.26,-72.68,2012,Endless Mountains Solar Services,99
207,10.08,1027,residential,70560.0,7.0,12747.9085,Mono,4.334305286,2000.0,39.0,10593.63,Fixed,0,42.26,-72.68,2012,Transformations,98
208,5.0,1027,residential,44035.46,8.807092,5444.21875,Mono,3.771069765,4000.0,28.0,6874.0,Fixed,0,42.26,-72.68,2012,Northeast Solar Design Associates,99
209,2.88,1027,residential,20246.0,7.0298611111,3575.718281,Poly,4.26637888,2304.0,22.0,3172.26,Fixed,0,42.26,-72.68,2012,Berkshire Photovoltaic Services,37
210,10.29,1027,residential,68040.0,6.612244898,12842.15992,Mono,4.279154778,4000.0,40.0,9824.64,Fixed,0,42.26,-72.68,2012,Transformations,98
211,6.15,1027,residential,28746.0,4.6741463415,7636.411157,Poly,4.266444683,2000.0,23.0,6378.36,Fixed,0,42.26,-72.68,2012,RGS/Real Goods,774
212,6.615,1027,residential,35978.0,5.438851096,8254.738345,Mono,4.286227226,2000.0,25.0,6339.418,Fixed,0,42.26,-72.68,2012,Pv Squared,351
213,8.16,1027,residential,53540.0,6.5612745098,9580.274297,Mono,4.045454025,2000.0,20.0,8585.96,Fixed,0,42.26,-72.68,2012,Endless Mountains Solar Services,99
214,13.734,1027,residential,69165.0,5.0360419397,17344.94221,Mono,4.334075928,4000.0,30.0,15721.0,Fixed,0,42.26,-72.68,2012,Pv Squared,351
215,7.2,1027,residential,31680.0,4.4,9121.555371,Poly,4.344654083,4000.0,35.0,6762.21,Fixed,0,42.26,-72.68,2012,Ar Sandri,11
216,9.81,1027,residential,47701.0,4.8624872579,12395.35054,Mono,4.334453583,2000.0,35.0,10272.002,Fixed,0,42.26,-72.68,2012,Pv Squared,351
217,9.5,1027,residential,68813.0,7.2434736842,11577.46283,Mono,4.191518307,2000.0,18.0,9500.4,Fixed,0,42.26,-72.68,2012,Endless Mountains Solar Services,99
218,11.27,1027,residential,48506.0,4.3039929015,13597.73926,Mono,4.133198261,2000.0,41.0,11631.51,Fixed,0,42.26,-72.68,2013,RGS/Real Goods,774
219,6.86,1027,residential,34986.0,5.1,8451.658171,Poly,4.233583927,2000.0,29.0,6671.88,Fixed,0,42.26,-72.68,2013,SolarCity,3552
220,3.68,1027,residential,23803.0,6.4682065217,4630.649746,Mono,4.318371773,2944.0,30.0,3913.44,Fixed,0,42.26,-72.68,2013,Pv Squared,351
221,3.69,1027,residential,15848.0,4.2948509485,4580.307543,Poly,4.25022459,1476.0,46.0,3835.15,Fixed,0,42.26,-72.68,2013,RGS/Real Goods,774
222,8.0,1027,residential,38000.0,4.75,9696.603516,Poly,4.169266701,2000.0,25.0,8729.4812,Fixed,0,42.26,-72.68,2013,Roof Diagnostics Solar & Electric,953
223,5.46,1027,residential,22380.0,4.0989010989,5945.086875,Mono,3.771069765,2000.0,28.0,4914.27,Fixed,0,42.26,-72.68,2013,Northeast Solar Design Associates,99
224,8.0,1027,residential,44700.0,5.5875,8710.75,Poly,3.771069765,4250.0,28.0,9101.0,Fixed,0,42.26,-72.68,2013,Green Earth Energy PhotoVoltaic,6
225,6.0,1027,residential,21900.0,3.65,7549.972412,Poly,4.318371773,2000.0,30.0,6792.39,Fixed,0,42.26,-72.68,2014,Pure Energies Installation,4
226,6.5,1027,residential,22282.0,3.428,8016.836731,Poly,4.239899635,2000.0,20.0,6786.8,Fixed,0,42.26,-72.68,2014,RGS/Real Goods,774
227,6.48,1027,residential,35834.0,5.5299382716,8050.230088,Mono,4.268570423,4000.0,23.0,6859.245,Fixed,0,42.26,-72.68,2014,Endless Mountains Solar Services,99
228,1.962,1027,residential,15265.0,7.7803261978,2481.406688,Mono,4.335069656,1569.6,37.0,1853.2,Fixed,0,42.26,-72.68,2014,Pv Squared,351
229,3.5,1027,residential,17220.0,4.92,3920.015381,Poly,3.867959738,0.0,18.0,3329.9992,Fixed,0,42.26,-72.68,2014,Roof Diagnostics Solar & Electric,953
230,12.75,1027,residential,45700.0,3.5843137255,16069.41083,Poly,4.318214417,2000.0,38.0,16383.64,Fixed,0,42.26,-72.68,2014,Solarflair Energy,513
231,6.0,1027,residential,27000.0,4.5,7530.108398,crystalline,4.298591614,2250.0,40.0,6977.0,Fixed,0,42.26,-72.68,2015,Transformations,98
232,6.47,1027,residential,24740.0,3.8238021638,7901.351655,crystalline,4.200946808,1250.0,22.0,6158.24,Fixed,0,42.26,-72.68,2014,Roof Diagnostics Solar & Electric,953
233,6.215,1027,residential,24725.0,3.9782783588,7508.347418,crystalline,4.151390553,1250.0,24.0,6352.71,Fixed,0,42.26,-72.68,2014,Roof Diagnostics Solar & Electric,953
234,6.96,1027,residential,25557.75,3.6720905172,8625.608203,crystalline,4.258955002,1250.0,22.0,6638.97,Fixed,0,42.26,-72.68,2015,Roof Diagnostics Solar & Electric,953
235,6.725,1027,residential,23674.25,3.5203345725,7933.829422,crystalline,4.063471794,1250.0,22.0,6334.2,Fixed,0,42.26,-72.68,2015,Roof Diagnostics Solar & Electric,953
236,6.375,1027,residential,24737.85,3.8804470588,8053.657654,crystalline,4.331546307,1250.0,35.0,6813.17,Fixed,0,42.26,-72.68,2015,Trinity Solar,285
237,7.705,1027,residential,40984.0,5.3191434134,9745.877864,Mono,4.335561275,1250.0,39.0,8516.01,Fixed,0,42.26,-72.68,2015,Pv Squared,351
238,1.44,1073,residential,20000.0,13.8888888889,1784.034668,Poly,4.251617908,0.0,30.26,1829.0,Fixed,0,42.23,-72.73,2012,First Sun Solar,11
239,9.84,1073,residential,44340.09,4.5061067073,10714.2225,Poly,3.771069765,3750.0,28.0,9616.764,Fixed,0,42.23,-72.73,2011,RGS/Real Goods,774
240,8.0,1073,residential,34752.13,4.34401625,9311.594727,Mono,3.986012459,3750.0,49.0,8270.99,Fixed,0,42.23,-72.73,2011,RGS/Real Goods,774
241,12.22,1073,residential,77570.0,6.3477905074,15481.30648,Poly,4.344654083,3750.0,35.0,11383.68,Fixed,0,42.23,-72.73,2012,Endless Mountains Solar Services,99
242,3.525,1073,residential,19916.0,5.649929078,4372.576611,Poly,4.25672102,2820.0,30.0,3854.0,Fixed,0,42.23,-72.73,2012,Reknew Energy Systems,8
243,4.0,1073,residential,18960.0,4.74,4978.248535,Mono,4.274830341,3400.0,25.0,3668.68,Fixed,0,42.23,-72.73,2012,Solar Store Of Greenfield,39
244,3.0,1073,residential,18459.96,6.15332,3266.53125,Mono,3.771069765,1200.0,28.0,3252.0,Fixed,0,42.23,-72.73,2012,Northeast Solar Design Associates,99
245,5.17,1073,residential,21868.69,4.2299206963,6543.549469,Poly,4.338699818,4000.0,37.0,5719.28,Fixed,0,42.23,-72.73,2012,American Solar Partners,111
246,8.25,1073,residential,53800.0,6.5212121212,10077.69324,Mono,4.197421551,2000.0,35.0,7700.28,Fixed,0,42.23,-72.73,2012,Endless Mountains Solar Services,99
247,5.46,1073,residential,6000.0,1.0989010989,5945.086875,Mono,3.771069765,4000.0,28.0,6109.0,Fixed,0,42.23,-72.73,2012,M L Schmitt Electrical Contractors,2
248,1.44,1073,residential,20000.0,13.8888888889,1783.682754,Poly,4.250893116,0.0,30.0,1829.0,Fixed,0,42.23,-72.73,2012,First Sun Solar,11
249,9.86,1073,residential,42398.0,4.3,12371.92046,Poly,4.295482159,2000.0,42.0,9966.0,Fixed,0,42.23,-72.73,2013,John T Bates Electrician,15
250,6.0,1073,residential,26750.0,4.4583333333,7303.994385,Poly,4.178119183,4000.0,33.0,5856.84,Fixed,0,42.23,-72.73,2013,RGS/Real Goods,774
251,6.0,1073,residential,30000.0,5.0,7281.646729,crystalline,4.168985367,2000.0,26.0,5659.77,Fixed,0,42.23,-72.73,2013,SolarCity,3552
252,5.635,1073,residential,28175.0,5.0,6895.284396,Poly,4.208341599,2000.0,18.0,5562.48,Fixed,0,42.23,-72.73,2014,SolarCity,3552
253,5.4,1073,residential,38657.0,7.1587037037,6746.719263,Mono,4.289860249,4000.0,27.0,5573.36,Fixed,0,42.23,-72.73,2014,Endless Mountains Solar Services,99
254,5.1,1073,residential,21736.57,4.262072549,6440.891602,crystalline,4.334075928,1250.0,30.0,5559.54,Fixed,0,42.23,-72.73,2015,Trinity Solar,285
255,23.04,1007,residential,127642.0,5.5400173611,30233.25,Poly,4.467353821,0.0,26.0,25574.0,Fixed,0,42.27,-72.4,2013,Bask Power,13
256,7.705,1007,residential,40187.0,5.2157040883,9528.417595,Mono,4.219399452,0.0,35.0,7690.0,Fixed,0,42.27,-72.4,2013,Pioneer Valley Photovoltaics,24
257,3.675,1007,residential,18283.125,4.975,4513.859573,Poly,4.174761295,0.0,35.0,3414.0,Fixed,0,42.27,-72.4,2013,SolarCity,3552
258,5.0,1007,residential,24500.0,4.9,5970.821533,Poly,4.05931139,0.0,38.0,4959.0,Fixed,0,42.27,-72.4,2014,SolarCity,3552
259,8.5,1007,residential,41650.0,4.9,9454.63446,Poly,3.812380552,0.0,26.0,9039.0,Fixed,0,42.27,-72.4,2014,SolarCity,3552
260,3.42,1007,residential,32816.0,9.5953216374,4520.410466,Poly,4.495573044,8550.0,37.0,3665.2,Fixed,0,42.27,-72.4,2008,Pv Squared,351
261,4.5,1007,residential,28077.0,6.2393333333,5930.613831,Mono,4.485324383,18000.0,28.0,5078.73,Fixed,0,42.27,-72.4,2008,Solar Wrights,52
262,4.725,1007,residential,39510.0,8.3619047619,6065.218103,Mono,4.376282215,15356.25,20.0,5016.6,Fixed,0,42.27,-72.4,2009,Solar Wrights,52
263,4.8,1007,residential,38949.0,8.114375,6341.197266,Poly,4.489335537,21600.0,34.0,5824.0,Fixed,0,42.27,-72.4,2009,Clean Energy For Today,7
264,5.376,1007,residential,31200.0,5.8035714286,6658.145156,Poly,4.22902441,10500.0,24.0,4327.52,Fixed,0,42.27,-72.4,2010,Bask Power,13
265,5.6,1007,residential,30304.33,5.4114875,6315.620801,Poly,3.873747826,5500.0,28.0,5416.922,Fixed,0,42.27,-72.4,2010,RGS/Real Goods,774
266,5.06,1007,residential,33890.0,6.6976284585,6676.083826,Poly,4.48552084,5500.0,40.0,5845.35,Fixed,0,42.27,-72.4,2010,Second Generation Energy,173
267,4.14,1007,residential,23833.6,5.7569082126,4669.048235,Poly,3.873747826,3105.0,28.0,4278.8842,Fixed,0,42.27,-72.4,2011,SolarCity,3552
268,5.74,1007,residential,28515.2,4.967804878,6664.373328,Poly,3.976009369,4250.0,20.0,5612.952,Fixed,0,42.27,-72.4,2011,RGS/Real Goods,774
269,5.76,1007,residential,26395.2,4.5825,6496.067109,Mono,3.873747826,8486.4,28.0,6363.14,Fixed,0,42.27,-72.4,2012,American Solar Partners,111
270,12.985,1007,residential,51217.0,3.9443203697,16135.08935,crystalline,4.243632793,2000.0,13.0,11946.84,Fixed,0,42.27,-72.4,2013,Direct Energy Solar,954
271,5.04,1007,residential,24956.0,4.9515873016,6653.529668,Mono,4.490567684,2000.0,30.0,5366.55,Fixed,0,42.27,-72.4,2012,Direct Energy Solar,954
272,5.64,1007,residential,28059.0,4.975,6588.986455,Poly,3.996727705,2000.0,25.0,5605.59,Fixed,0,42.27,-72.4,2012,SolarCity,3552
273,10.0,1007,residential,45200.0,4.52,13256.77612,Mono,4.508963108,2000.0,32.0,10014.76,Fixed,0,42.27,-72.4,2013,Trinity Solar,285
274,7.35,1007,residential,28179.0,3.833877551,9666.690033,Mono,4.472494602,2000.0,30.0,6762.84,Fixed,0,42.27,-72.4,2012,RGS/Real Goods,774
275,13.475,1007,residential,50531.0,3.7499814471,16899.34753,Mono,4.277474403,2000.0,35.0,12375.0,Fixed,0,42.27,-72.4,2013,RGS/Real Goods,774
276,5.04,1007,residential,26460.0,5.25,6664.92627,Poly,4.499174118,4000.0,30.0,5726.0,Fixed,0,42.27,-72.4,2013,Earthsponse,22
277,7.5,1007,residential,24950.0,3.3266666667,9737.553406,Poly,4.419092655,4250.0,25.0,8130.54,Fixed,0,42.27,-72.4,2013,Steve Keyes Electric,3
278,5.39,1007,residential,27489.0,5.1,6709.247899,Poly,4.250339985,2000.0,22.0,5575.2,Fixed,0,42.27,-72.4,2013,SolarCity,3552
279,5.98,1007,residential,29755.0,4.9757525084,6744.180784,Mono,3.873747826,2000.0,28.0,2472.85,Fixed,0,42.27,-72.4,2013,Pv Squared,351
280,23.04,1007,residential,127642.0,5.5400173611,30233.25,Poly,4.467353821,0.0,26.0,25574.0,Fixed,0,42.27,-72.4,2013,Bask Power,13
281,8.25,1007,residential,26800.0,3.2484848485,10683.20013,Poly,4.399316788,2000.0,37.0,8332.7464,Fixed,0,42.27,-72.4,2013,RGS/Real Goods,774
282,8.04,1007,residential,41264.0,5.1323383085,10026.04783,Mono,4.257442951,2000.0,23.0,8065.89,Fixed,0,42.27,-72.4,2013,Pv Squared,351
283,3.675,1007,residential,18283.13,4.9750013605,4513.859573,Poly,4.174761295,0.0,35.0,3414.38,Fixed,0,42.27,-72.4,2013,SolarCity,3552
284,5.39,1007,residential,26950.0,5.0,6896.775421,Poly,4.36333704,2000.0,20.0,5392.64,Fixed,0,42.27,-72.4,2013,SolarCity,3552
285,5.88,1007,residential,29400.0,5.0,7811.852036,Poly,4.516383171,2000.0,36.0,5737.5,Fixed,0,42.27,-72.4,2013,SolarCity,3552
286,7.705,1007,residential,40187.0,5.2157040883,9528.417595,Mono,4.219399452,0.0,35.0,6152.0,Fixed,0,42.27,-72.4,2013,Pv Squared,351
287,9.54,1007,residential,42999.0,4.5072327044,12374.5562,Mono,4.41904974,4000.0,22.0,9989.5396,Fixed,0,42.27,-72.4,2014,Solar Store Of Greenfield,39
288,7.848,1007,residential,39879.0,5.0814220183,10419.9243,Mono,4.514757156,2000.0,34.0,8812.16,Fixed,0,42.27,-72.4,2014,Pv Squared,351
289,12.099,1007,residential,59693.0,4.93371353,15776.95421,Mono,4.441868305,2000.0,25.0,12363.57,Fixed,0,42.27,-72.4,2014,Pv Squared,351
290,5.0,1007,residential,24500.0,4.9,5970.821533,Poly,4.05931139,0.0,38.0,4959.24,Fixed,0,42.27,-72.4,2014,SolarCity,3552
291,4.335,1007,residential,20073.6,4.6305882353,5588.908275,Poly,4.394805431,1734.0,22.0,3758.946,Fixed,0,42.27,-72.4,2014,Roof Diagnostics Solar & Electric,953
292,8.5,1007,residential,41650.0,4.9,9454.63446,Poly,3.812380552,0.0,26.0,9039.25,Fixed,0,42.27,-72.4,2014,SolarCity,3552
293,8.75,1007,residential,30625.0,3.5,11606.97754,crystalline,4.506919861,2000.0,40.0,11361.61,Fixed,0,42.27,-72.4,2014,Pure Energies Installation,4
294,6.0,1007,residential,26000.0,4.3333333333,7842.103271,crystalline,4.449845314,2000.0,25.0,6403.98,Fixed,0,42.27,-72.4,2014,Green Earth Energy PhotoVoltaic,6
295,5.545,1007,residential,21243.75,3.831154193,6995.790497,crystalline,4.303113461,1250.0,30.0,6522.12,Fixed,0,42.27,-72.4,2014,Roof Diagnostics Solar & Electric,953
296,6.96,1007,residential,23887.35,3.4320905172,8656.091338,crystalline,4.227003098,1250.0,34.0,7614.5,Fixed,0,42.27,-72.4,2014,Roof Diagnostics Solar & Electric,953
297,8.47,1007,residential,30153.2,3.56,9570.439315,crystalline,3.864347696,1250.0,34.0,8725.75,Fixed,0,42.27,-72.4,2014,Roof Diagnostics Solar & Electric,953
298,10.215,1007,residential,37182.6,3.64,13053.14772,crystalline,4.348672867,1250.0,26.0,11626.42,Fixed,0,42.27,-72.4,2014,Roof Diagnostics Solar & Electric,953
299,6.885,1007,residential,37867.5,5.5,8978.105555,crystalline,4.430408955,1250.0,37.0,8240.64,Fixed,0,42.27,-72.4,2015,SolarCity,3552
300,6.725,1007,residential,24210.0,3.6,8039.829443,crystalline,4.088382244,1250.0,22.0,6248.0,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
301,4.235,1007,residential,14864.85,3.51,4658.536188,crystalline,3.774390936,1058.75,22.0,4101.15,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
302,5.98,1007,residential,22950.0,3.8377926421,7888.771179,crystalline,4.475512028,1250.0,44.0,5983.12,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
303,4.83,1007,residential,25174.0,5.2120082816,6197.885244,Mono,4.360508442,3139.5,35.0,5081.12,Fixed,0,42.27,-72.4,2014,Pv Squared,351
304,8.705,1007,residential,31053.2,3.5672831706,11364.04384,crystalline,4.445808887,1250.0,24.0,9043.2,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
305,5.175,1007,residential,28866.0,5.5779710145,6815.948154,Mono,4.471327782,3250.0,45.0,5196.24,Fixed,0,42.27,-72.4,2015,Pv Squared,351
306,7.848,1007,residential,44834.0,5.7127930683,10409.42549,Mono,4.510008335,1250.0,37.0,8351.76,Fixed,0,42.27,-72.4,2015,Pv Squared,351
307,12.24,1007,residential,67320.0,5.5,14028.55356,crystalline,3.927558661,0.0,19.0,10908.44,Fixed,0,42.27,-72.4,2015,SolarCity,3552
308,6.63,1007,residential,36598.0,5.5200603318,7603.718123,crystalline,3.930849075,0.0,18.0,4948.2,Fixed,0,42.27,-72.4,2015,SolarCity,3552
309,9.18,1007,residential,39220.0,4.2723311547,11957.84088,crystalline,4.434015751,1250.0,25.0,850.48,Fixed,0,42.27,-72.4,2015,Trinity Solar,285
310,7.65,1007,residential,42228.0,5.52,9656.783075,crystalline,4.307836533,0.0,18.0,6480.48,Fixed,0,42.27,-72.4,2015,SolarCity,3552
311,9.96,1007,residential,32247.0,3.2376506024,10592.00285,crystalline,3.647506714,0.0,30.0,8415.9,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
312,4.47,1007,residential,14742.5,3.298098434,5816.866875,crystalline,4.432332516,0.0,23.0,4628.56,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
313,6.82,1007,residential,21320.5,3.1261730205,7335.615144,crystalline,3.684515238,0.0,33.0,5965.28,Fixed,0,42.27,-72.4,2015,Roof Diagnostics Solar & Electric,953
314,6.47,1007,residential,19294.0,2.9820710974,7306.458375,crystalline,3.862250566,0.0,18.0,3963.93,Fixed,0,42.27,-72.4,2015,Ronald R. Coler,7
315,22.89,1235,residential,116296.0,5.0806465706,27836.38314,Mono,4.179646015,0.0,22.5,25958.0,Fixed,0,42.42,-73.07,2012,Pioneer Valley Photovoltaics,24
316,2.7,1235,residential,23004.0,8.52,3398.851099,Poly,4.321769714,0.0,28.0,3760.0,Fixed,0,42.42,-73.07,2007,Global Resource Option,42
317,5.18,1235,residential,38739.0,7.4785714286,5640.210625,Mono,3.771069765,10000.0,28.0,5819.0,Fixed,0,42.42,-73.07,2010,Pioneer Valley Photovoltaics,24
318,5.4,1235,residential,36960.0,6.8444444444,5879.75625,Poly,3.771069765,10500.0,28.0,5407.04,Fixed,0,42.42,-73.07,2010,Lapier Electric,1
